pickup_datetime,dropoff_datetime,trip_distance,passenger_count,payment_amount
20/1/16 9:23,20/1/16 9:29,0.3,1,6.96
20/1/16 9:24,20/1/16 9:45,2.2,1,17.75
20/1/16 9:24,20/1/16 10:00,10.62,1,40.34
20/1/16 9:24,20/1/16 9:34,1.05,1,10.14
20/1/16 9:25,20/1/16 9:41,2.4,4,13.8
20/1/16 9:25,20/1/16 9:42,3.17,5,16.8
20/1/16 9:25,20/1/16 9:59,3.3,1,27.25
20/1/16 9:26,20/1/16 9:32,0.54,2,7.3
20/1/16 9:26,20/1/16 9:40,1.29,5,12.36
20/1/16 9:26,20/1/16 9:48,6.5,1,28.55
20/1/16 9:26,20/1/16 9:48,2.7,1,19.55
20/1/16 9:27,20/1/16 9:42,2.02,1,13.8
20/1/16 9:27,20/1/16 9:34,0.57,1,8.16
20/1/16 9:27,20/1/16 9:31,0.6,1,5.3
20/1/16 9:28,20/1/16 9:47,1,1,15.95
20/1/16 9:28,20/1/16 9:32,0.52,4,6.36
20/1/16 9:28,20/1/16 9:35,0.2,1,3.8
20/1/16 9:29,20/1/16 9:35,1.3,1,7.3
20/1/16 9:29,20/1/16 9:45,3.07,1,14.8
20/1/16 9:29,20/1/16 9:35,0.5,1,7.3
20/1/16 9:29,20/1/16 10:07,3.6,1,29.16
20/1/16 9:30,20/1/16 9:38,1.1,1,10.35
20/1/16 9:30,20/1/16 9:45,1,1,12.95
20/1/16 9:30,20/1/16 9:48,1.58,1,0
20/1/16 9:30,20/1/16 9:54,2.54,1,20.16
20/1/16 9:31,20/1/16 9:39,0.7,1,7.3
20/1/16 9:31,20/1/16 9:40,2.16,2,11.8
20/1/16 9:31,20/1/16 9:43,1.8,1,11.3
20/1/16 9:32,20/1/16 9:46,1.5,1,13.55
20/1/16 9:32,20/1/16 9:40,0.7,1,9.12
20/1/16 9:32,20/1/16 9:50,1.25,1,12.3
20/1/16 9:33,20/1/16 9:37,1.19,1,6.8
20/1/16 9:33,20/1/16 9:44,0.6,1,8.8
20/1/16 9:33,20/1/16 9:41,1.45,2,8.8
20/1/16 9:33,20/1/16 9:59,2.38,2,18.8
20/1/16 9:34,20/1/16 9:51,1.4,2,12.3
20/1/16 9:34,20/1/16 9:55,2.8,1,18.96
20/1/16 9:35,20/1/16 9:52,1.5,1,16.8
20/1/16 9:35,20/1/16 9:44,0.7,1,9.35
20/1/16 9:35,20/1/16 9:44,1.12,1,9.36
20/1/16 9:35,20/1/16 9:43,1.16,1,9.36
20/1/16 9:36,20/1/16 10:10,3.6,1,23.3
20/1/16 9:36,20/1/16 9:38,0.3,1,5.3
20/1/16 9:36,20/1/16 9:43,0.41,1,7.56
20/1/16 9:37,20/1/16 9:54,4.07,3,19.56
20/1/16 9:37,20/1/16 10:07,4.01,1,24.3
20/1/16 9:37,20/1/16 9:55,1.43,1,14.34
20/1/16 9:38,20/1/16 9:43,0.75,1,7.3
20/1/16 9:38,20/1/16 9:56,7.86,1,29.16
20/1/16 9:38,20/1/16 9:54,1.38,1,14.16
20/1/16 9:39,20/1/16 9:45,1.56,2,9.36
20/1/16 9:39,20/1/16 9:48,1.17,1,8.3
20/1/16 9:39,20/1/16 9:48,1.03,6,9.36
20/1/16 9:39,20/1/16 10:27,9.57,1,47.84
20/1/16 9:40,20/1/16 9:52,0.84,1,9.3
20/1/16 9:40,20/1/16 9:49,0.93,1,8.3
20/1/16 9:40,20/1/16 9:46,0.7,5,7.3
20/1/16 9:41,20/1/16 9:50,1.5,1,11.15
20/1/16 9:41,20/1/16 9:54,1.5,1,12.35
20/1/16 9:41,20/1/16 10:01,2.6,1,18.5
20/1/16 9:42,20/1/16 10:01,6.3,1,27.35
20/1/16 9:42,20/1/16 10:27,10.7,1,52.01
20/1/16 9:42,20/1/16 9:57,1.31,1,11.3
20/1/16 9:43,20/1/16 10:01,6.77,3,27.96
20/1/16 9:43,20/1/16 10:29,6.35,6,31.8
20/1/16 9:43,20/1/16 9:57,0.94,6,13.39
20/1/16 9:44,20/1/16 9:48,0.5,1,6.96
20/1/16 9:44,20/1/16 9:50,0.56,1,8.16
20/1/16 9:44,20/1/16 10:04,2.5,1,14.8
20/1/16 9:44,20/1/16 10:00,0.9,1,13.55
20/1/16 9:45,20/1/16 9:49,0.32,1,6.3
20/1/16 9:45,20/1/16 10:11,2,1,20.15
20/1/16 9:45,20/1/16 10:06,1,6,17.25
20/1/16 9:46,20/1/16 9:53,0.89,1,9.12
20/1/16 9:46,20/1/16 9:54,2.41,6,10.8
20/1/16 9:46,20/1/16 9:50,0.78,5,5.8
20/1/16 9:47,20/1/16 9:52,0.67,1,5.8
20/1/16 9:47,20/1/16 9:54,0.73,1,8.16
20/1/16 9:47,20/1/16 10:04,2.83,1,14.8
20/1/16 9:48,20/1/16 9:57,0.92,1,10.56
20/1/16 9:48,20/1/16 10:01,1.8,1,12.3
20/1/16 9:48,20/1/16 10:01,0.81,1,9.8
20/1/16 9:48,20/1/16 10:05,6.02,2,23.3
20/1/16 9:49,20/1/16 10:00,1.3,1,9.3
20/1/16 9:49,20/1/16 9:58,1.18,1,9.96
20/1/16 9:49,20/1/16 10:09,2.4,1,14.8
20/1/16 9:50,20/1/16 9:57,0.9,1,8.8
20/1/16 9:50,20/1/16 10:07,0.57,5,14.16
20/1/16 9:50,20/1/16 9:55,0.5,3,7.25
20/1/16 9:50,20/1/16 9:56,0.5,1,7.5
20/1/16 9:51,20/1/16 10:11,4.2,1,20.75
20/1/16 9:51,20/1/16 10:09,2.97,1,17.76
20/1/16 9:51,20/1/16 10:14,5.8,5,24.8
20/1/16 9:51,20/1/16 9:56,0.9,1,7.88
20/1/16 9:52,20/1/16 10:05,1.1,1,12.36
20/1/16 9:52,20/1/16 10:07,4.7,2,19.3
20/1/16 9:52,20/1/16 10:17,2.1,1,20.37
20/1/16 9:53,20/1/16 10:05,1.4,1,12.25
20/1/16 9:53,20/1/16 10:02,0.9,1,8.3
20/1/16 9:53,20/1/16 9:58,0.7,2,5.8
20/1/16 9:53,20/1/16 10:04,0.6,1,8.3
20/1/16 9:54,20/1/16 9:59,0.43,1,5.8
20/1/16 9:54,20/1/16 10:05,0.91,1,11.62
20/1/16 9:55,20/1/16 10:00,0.71,2,6.3
20/1/16 9:55,20/1/16 9:59,0.53,1,6.62
20/1/16 9:55,20/1/16 10:04,1,1,9.75
20/1/16 9:55,20/1/16 10:05,1.3,2,11
20/1/16 9:56,20/1/16 10:14,2.6,1,17.76
20/1/16 9:56,20/1/16 10:09,1.09,1,12.36
20/1/16 9:56,20/1/16 10:04,0.7,1,7.3
20/1/16 9:57,20/1/16 10:24,8.39,1,40.01
20/1/16 9:57,20/1/16 10:06,1,1,8.3
20/1/16 9:57,20/1/16 10:12,1.43,1,10.8
20/1/16 9:57,20/1/16 10:01,0.3,1,5.2
20/1/16 9:58,20/1/16 10:11,1.06,1,10.3
20/1/16 9:58,20/1/16 10:19,2.5,1,15.3
20/1/16 9:58,20/1/16 10:04,0.91,1,6.8
20/1/16 9:59,20/1/16 10:20,11.9,1,48.99
20/1/16 9:59,20/1/16 10:17,2.11,1,13.3
20/1/16 9:59,20/1/16 10:02,0.56,6,7.54
20/1/16 10:00,20/1/16 10:16,2.1,1,13.8
20/1/16 10:00,20/1/16 10:16,2,1,13.8
20/1/16 10:00,20/1/16 10:07,0.77,1,8.16
20/1/16 10:01,20/1/16 10:19,1.63,2,15.36
20/1/16 10:01,20/1/16 10:15,1.5,1,12.95
20/1/16 10:01,20/1/16 10:19,1.7,1,15.36
20/1/16 10:02,20/1/16 10:10,0.69,1,8.76
20/1/16 10:02,20/1/16 10:48,6.17,2,37.56
20/1/16 10:02,20/1/16 10:36,12.39,6,52.34
20/1/16 10:02,20/1/16 10:23,2.8,4,15.3
20/1/16 10:03,20/1/16 10:09,0.8,1,8.16
20/1/16 10:03,20/1/16 10:13,1.3,1,10.55
20/1/16 10:04,20/1/16 10:11,1.13,3,7.8
20/1/16 10:04,20/1/16 10:09,0.82,2,6.3
20/1/16 10:04,20/1/16 10:43,0.1,1,22.3
20/1/16 10:05,20/1/16 10:40,4,1,28.55
20/1/16 10:05,20/1/16 10:09,0.6,2,5.3
20/1/16 10:05,20/1/16 10:43,8.5,1,37.84
20/1/16 10:06,20/1/16 10:28,6.61,1,34.01
20/1/16 10:06,20/1/16 10:21,1.64,1,12.3
20/1/16 10:06,20/1/16 10:12,0.4,1,6.95
20/1/16 10:06,20/1/16 10:29,2.6,1,20.15
20/1/16 10:07,20/1/16 10:29,2.2,1,18.96
20/1/16 10:07,20/1/16 10:21,1.3,1,10.8
20/1/16 10:07,20/1/16 10:26,1.7,1,15.35
20/1/16 10:08,20/1/16 10:16,1.74,5,8.8
20/1/16 10:08,20/1/16 10:14,0.8,1,8
20/1/16 10:08,20/1/16 10:29,2.9,1,15.8
20/1/16 10:09,20/1/16 10:23,2.2,1,12.3
20/1/16 10:09,20/1/16 10:21,1.52,1,10.3
20/1/16 10:09,20/1/16 10:33,2.6,1,16.8
20/1/16 10:10,20/1/16 10:24,2,1,12.8
20/1/16 10:10,20/1/16 10:29,2.75,1,17.16
20/1/16 10:10,20/1/16 10:25,1.8,1,11.3
20/1/16 10:11,20/1/16 10:24,2,1,11.8
20/1/16 10:11,20/1/16 10:23,1.9,1,12.95
20/1/16 10:11,20/1/16 10:16,0.74,1,7.56
20/1/16 10:12,20/1/16 10:32,1.9,1,14.8
20/1/16 10:12,20/1/16 10:29,1.66,6,16.64
20/1/16 10:12,20/1/16 10:30,1.5,1,12.8
20/1/16 10:13,20/1/16 10:22,1.76,1,11.16
20/1/16 10:13,20/1/16 10:41,2.98,1,24.12
20/1/16 10:13,20/1/16 10:33,2.9,1,14.8
20/1/16 10:14,20/1/16 10:17,0.5,1,5.6
20/1/16 10:14,20/1/16 10:31,2.53,1,15.8
20/1/16 10:14,20/1/16 10:22,1.23,1,8.3
20/1/16 10:15,20/1/16 10:22,1.2,1,7.8
20/1/16 10:15,20/1/16 10:30,2.4,1,15.3
20/1/16 10:15,20/1/16 10:22,1.32,5,9.75
20/1/16 10:16,20/1/16 10:28,1.18,1,9.8
20/1/16 10:16,20/1/16 10:29,1.33,5,12.36
20/1/16 10:16,20/1/16 10:34,1.97,1,16.64
20/1/16 10:17,20/1/16 10:20,0.3,1,4.8
20/1/16 10:17,20/1/16 10:32,1.46,1,13.56
20/1/16 10:17,20/1/16 10:31,8.58,2,36.41
20/1/16 10:17,20/1/16 10:36,2.36,1,16.56
20/1/16 10:18,20/1/16 10:49,3.7,1,25.35
20/1/16 10:18,20/1/16 10:25,0.9,1,8.3
20/1/16 10:18,20/1/16 10:28,1.2,2,10.75
20/1/16 10:19,20/1/16 10:28,1.73,1,9.3
20/1/16 10:19,20/1/16 11:23,16.8,3,69.99
20/1/16 10:20,20/1/16 10:30,1.31,1,8.8
20/1/16 10:20,20/1/16 10:32,1.58,5,12.36
20/1/16 10:20,20/1/16 10:31,3.86,1,13.8
20/1/16 10:20,20/1/16 10:42,3.77,6,21.96
20/1/16 10:21,20/1/16 10:47,2.64,1,17.8
20/1/16 10:21,20/1/16 10:56,11.5,1,52.8
20/1/16 10:21,20/1/16 10:28,1.34,1,9.36
20/1/16 10:22,20/1/16 10:59,10.09,1,52.3
20/1/16 10:22,20/1/16 10:56,10.29,5,39.34
20/1/16 10:23,20/1/16 10:38,2.1,1,12.3
20/1/16 10:23,20/1/16 10:30,1,1,7.3
20/1/16 10:23,20/1/16 10:42,1.64,1,15.96
20/1/16 10:23,20/1/16 10:28,0.64,1,5.8
20/1/16 10:24,20/1/16 10:28,0.3,1,5.8
20/1/16 10:24,20/1/16 10:37,1.4,2,12.35
20/1/16 10:25,20/1/16 10:29,0.2,1,5.3
20/1/16 10:25,20/1/16 10:47,1.9,1,16.3
20/1/16 10:25,20/1/16 10:32,0.6,1,7.55
20/1/16 10:25,20/1/16 10:45,1.1,1,13.3
20/1/16 10:26,20/1/16 10:28,0.27,5,4.3
20/1/16 10:26,20/1/16 10:28,0.52,1,5.38
20/1/16 10:26,20/1/16 10:36,1.39,1,10.56
20/1/16 10:27,20/1/16 10:34,1.86,1,10.56
20/1/16 10:27,20/1/16 10:38,1.2,1,10.55
20/1/16 10:28,20/1/16 10:37,1.4,1,8.8
20/1/16 10:28,20/1/16 11:00,13.5,1,54.34
20/1/16 10:28,20/1/16 10:31,0.4,1,4.8
20/1/16 10:29,20/1/16 10:33,0.5,1,5.8
20/1/16 10:29,20/1/16 10:34,0.9,1,8.16
20/1/16 10:29,20/1/16 10:40,1,1,9.8
20/1/16 10:29,20/1/16 10:45,2.3,1,14.75
20/1/16 10:30,20/1/16 10:46,1.14,5,14.12
20/1/16 10:30,20/1/16 10:43,1.72,2,10.8
20/1/16 10:31,20/1/16 10:38,4.3,1,14.3
20/1/16 10:31,20/1/16 11:08,3.33,5,28.8
20/1/16 10:31,20/1/16 10:43,0.7,4,8.8
20/1/16 10:32,20/1/16 10:53,1.7,1,16.3
20/1/16 10:32,20/1/16 10:44,1.24,1,11.76
20/1/16 10:32,20/1/16 10:47,1.5,1,13.55
20/1/16 10:32,20/1/16 10:35,0.8,1,5.3
20/1/16 10:33,20/1/16 11:06,5.1,1,29.8
20/1/16 10:33,20/1/16 10:43,2.3,1,10.3
20/1/16 10:34,20/1/16 10:45,1.3,1,9.3
20/1/16 10:34,20/1/16 10:51,2.57,5,18.3
20/1/16 10:34,20/1/16 10:45,1.1,1,10.55
20/1/16 10:35,20/1/16 10:42,1.2,1,8.8
20/1/16 10:35,20/1/16 10:43,0.9,1,9.35
20/1/16 10:35,20/1/16 10:54,3.51,2,17.3
20/1/16 10:36,20/1/16 10:54,1.6,1,12.8
20/1/16 10:36,20/1/16 10:51,1.4,2,14.15
20/1/16 10:36,20/1/16 10:46,1.25,1,10.56
20/1/16 10:37,20/1/16 10:39,0.3,1,5.35
20/1/16 10:37,20/1/16 10:43,0.64,1,6.3
20/1/16 10:37,20/1/16 11:06,1.4,1,22.25
20/1/16 10:38,20/1/16 10:52,0.6,1,12.35
20/1/16 10:38,20/1/16 11:00,3.14,1,16.8
20/1/16 10:38,20/1/16 11:07,9.3,1,43.59
20/1/16 10:39,20/1/16 10:49,0.9,1,10.35
20/1/16 10:39,20/1/16 10:57,2.82,1,17.16
20/1/16 10:39,20/1/16 11:01,2.9,2,19.75
20/1/16 10:40,20/1/16 10:56,5.74,1,23
20/1/16 10:40,20/1/16 10:47,0.8,1,7.3
20/1/16 10:40,20/1/16 10:48,0.9,2,8.3
20/1/16 10:40,20/1/16 10:53,1.5,1,12.87
20/1/16 10:41,20/1/16 10:53,1.3,5,11.76
20/1/16 10:41,20/1/16 10:55,1.79,6,11.8
20/1/16 10:41,20/1/16 11:00,3.75,1,18.96
20/1/16 10:42,20/1/16 10:52,1.25,2,10.56
20/1/16 10:42,20/1/16 11:08,8.9,1,41.19
20/1/16 10:43,20/1/16 10:47,0.46,1,6.36
20/1/16 10:43,20/1/16 10:53,1.5,1,10.56
20/1/16 10:43,20/1/16 10:58,2,1,13.3
20/1/16 10:44,20/1/16 10:48,0.6,1,6.95
20/1/16 10:44,20/1/16 10:49,0.9,2,7.55
20/1/16 10:44,20/1/16 10:52,1,1,27.8
20/1/16 10:44,20/1/16 11:09,2.81,1,17.8
20/1/16 10:45,20/1/16 10:49,0.7,1,8.8
20/1/16 10:45,20/1/16 10:47,0.12,1,4.56
20/1/16 10:46,20/1/16 11:05,9,1,27.8
20/1/16 10:46,20/1/16 10:55,2.24,1,10.3
20/1/16 10:46,20/1/16 10:49,0.78,1,5.3
20/1/16 10:46,20/1/16 10:52,0.58,5,5.8
20/1/16 10:47,20/1/16 10:59,1.9,1,10.8
20/1/16 10:47,20/1/16 10:52,0.61,5,5.8
20/1/16 10:48,20/1/16 11:09,2.68,1,15.3
20/1/16 10:48,20/1/16 10:52,0.5,1,6.3
20/1/16 10:48,20/1/16 11:09,4.6,1,23.15
20/1/16 10:48,20/1/16 11:07,2.1,1,15.8
20/1/16 10:49,20/1/16 11:10,8.12,5,30.84
20/1/16 10:49,20/1/16 11:01,2.06,1,13.56
20/1/16 10:49,20/1/16 11:25,3.53,1,24.8
20/1/16 10:50,20/1/16 10:53,0.5,1,5.83
20/1/16 10:50,20/1/16 11:08,3.6,1,17.3
20/1/16 10:50,20/1/16 11:30,20.14,1,98.3
20/1/16 10:51,20/1/16 11:10,1.2,2,16.6
20/1/16 10:51,20/1/16 11:06,4.4,1,16.5
20/1/16 10:51,20/1/16 11:00,0.74,6,9.36
20/1/16 10:52,20/1/16 11:11,1.9,2,14.3
20/1/16 10:52,20/1/16 11:06,2.37,1,14.16
20/1/16 10:52,20/1/16 11:01,0.69,6,6.3
20/1/16 10:53,20/1/16 11:13,3.17,5,20.38
20/1/16 10:53,20/1/16 11:01,0.39,1,7.3
20/1/16 10:53,20/1/16 11:04,1.76,1,10.3
20/1/16 10:54,20/1/16 11:02,0.6,1,7.3
20/1/16 10:54,20/1/16 11:03,1.6,1,9.3
20/1/16 10:54,20/1/16 11:10,1.18,1,11.3
20/1/16 10:55,20/1/16 11:36,10.94,1,51.41
20/1/16 10:55,20/1/16 11:02,0.7,1,6.8
20/1/16 10:55,20/1/16 10:58,0.2,1,4.3
20/1/16 10:56,20/1/16 11:00,0.59,1,6.67
20/1/16 10:56,20/1/16 11:02,0.9,1,7.85
20/1/16 10:57,20/1/16 11:16,1.82,1,12.8
20/1/16 10:57,20/1/16 11:06,1.6,1,11.6
20/1/16 10:57,20/1/16 11:09,2,1,11.75
20/1/16 10:58,20/1/16 11:03,1,2,8.5
20/1/16 10:58,20/1/16 11:12,2.39,1,14.76
20/1/16 10:58,20/1/16 11:09,1.02,5,10.56
20/1/16 10:59,20/1/16 11:31,2.7,1,24.35
20/1/16 10:59,20/1/16 11:34,6.99,6,36
20/1/16 10:59,20/1/16 11:14,1.16,1,13.5
20/1/16 10:59,20/1/16 11:14,2.22,5,14.76
20/1/16 11:00,20/1/16 11:22,2.42,1,18.36
20/1/16 11:00,20/1/16 11:12,1.16,1,9.8
20/1/16 11:01,20/1/16 11:06,0.9,1,7.55
20/1/16 11:01,20/1/16 11:07,1.1,2,8.76
20/1/16 11:01,20/1/16 11:04,0.49,1,4.8
20/1/16 11:01,20/1/16 11:42,2.5,1,24.3
20/1/16 11:02,20/1/16 11:14,1.66,1,11.84
20/1/16 11:03,20/1/16 11:19,2.2,1,15.3
20/1/16 11:03,20/1/16 11:11,1.19,1,7.8
20/1/16 11:03,20/1/16 11:19,1.97,2,12.8
20/1/16 11:03,20/1/16 11:38,8.83,1,33.3
20/1/16 11:04,20/1/16 11:12,1.1,4,7.8
20/1/16 11:04,20/1/16 11:10,1.3,2,7.3
20/1/16 11:04,20/1/16 11:17,1.99,1,12.96
20/1/16 11:05,20/1/16 11:18,2,2,10.8
20/1/16 11:05,20/1/16 11:23,1.4,1,14.75
20/1/16 11:06,20/1/16 11:35,9.98,1,47.34
20/1/16 11:06,20/1/16 11:22,1.09,2,11.3
20/1/16 11:07,20/1/16 11:22,2.06,1,14.76
20/1/16 11:07,20/1/16 11:40,9.9,1,45.84
20/1/16 11:07,20/1/16 11:28,2.77,1,15.8
20/1/16 11:07,20/1/16 11:22,1.71,2,14
20/1/16 11:08,20/1/16 11:27,5.6,2,19.8
20/1/16 11:08,20/1/16 11:20,0.87,3,11.16
20/1/16 11:08,20/1/16 11:17,1,1,7.8
20/1/16 11:09,20/1/16 11:14,0.62,1,7.3
20/1/16 11:09,20/1/16 11:17,0.9,1,9.75
20/1/16 11:09,20/1/16 11:20,1.4,1,9.3
20/1/16 11:10,20/1/16 11:16,0.91,1,8.16
20/1/16 11:10,20/1/16 11:16,1,1,8.15
20/1/16 11:10,20/1/16 11:23,1.4,1,10.3
20/1/16 11:11,20/1/16 11:26,1.8,2,13.3
20/1/16 11:11,20/1/16 11:21,1.48,1,10.8
20/1/16 11:11,20/1/16 11:20,0.8,1,7.8
20/1/16 11:12,20/1/16 11:28,0.4,1,10.8
20/1/16 11:12,20/1/16 11:18,0.9,2,6.8
20/1/16 11:12,20/1/16 11:18,0.52,1,6.3
20/1/16 11:13,20/1/16 11:17,0.67,2,7.8
20/1/16 11:13,20/1/16 11:23,1.9,1,10.3
20/1/16 11:13,20/1/16 11:20,0.9,1,8
20/1/16 11:14,20/1/16 11:25,1.44,2,9.8
20/1/16 11:14,20/1/16 11:20,1,1,6.8
20/1/16 11:14,20/1/16 11:35,4.72,5,22.05
20/1/16 11:15,20/1/16 11:39,1.1,2,16.3
20/1/16 11:15,20/1/16 11:40,2.2,1,20.15
20/1/16 11:15,20/1/16 11:29,2.21,2,14.76
20/1/16 11:16,20/1/16 11:31,1.1,1,11.3
20/1/16 11:16,20/1/16 11:37,7.4,1,25.3
20/1/16 11:16,20/1/16 11:19,0.46,1,4.8
20/1/16 11:17,20/1/16 11:25,1.1,1,9.35
20/1/16 11:17,20/1/16 11:28,1.16,6,9.3
20/1/16 11:17,20/1/16 11:30,0.8,1,10.8
20/1/16 11:18,20/1/16 11:26,0.87,1,7.3
20/1/16 11:18,20/1/16 11:27,1,1,9.95
20/1/16 11:19,20/1/16 11:21,0.7,1,6.6
20/1/16 11:19,20/1/16 11:30,1.2,3,11.15
20/1/16 11:19,20/1/16 11:58,17.4,1,68.34
20/1/16 11:20,20/1/16 11:36,2.43,3,12.8
20/1/16 11:20,20/1/16 11:29,1.3,1,8.8
20/1/16 11:20,20/1/16 11:27,0.7,2,8.8
20/1/16 11:20,20/1/16 11:28,1.5,1,10.35
20/1/16 11:21,20/1/16 11:50,10,1,32.8
20/1/16 11:21,20/1/16 11:31,1.2,1,8.8
20/1/16 11:21,20/1/16 11:38,1.44,1,14.76
20/1/16 11:22,20/1/16 11:41,3.89,1,16.8
20/1/16 11:22,20/1/16 11:28,0.6,2,7.56
20/1/16 11:22,20/1/16 11:54,4.41,1,24.3
20/1/16 11:23,20/1/16 11:50,4.1,1,20.3
20/1/16 11:23,20/1/16 11:41,4.4,1,16.8
20/1/16 11:24,20/1/16 11:30,1.1,1,7.8
20/1/16 11:24,20/1/16 11:29,0.7,1,6.3
20/1/16 11:24,20/1/16 11:57,13.87,2,52.39
20/1/16 11:24,20/1/16 11:44,1.8,1,13.8
20/1/16 11:25,20/1/16 11:31,0.87,1,6.8
20/1/16 11:25,20/1/16 11:38,0.92,1,11.76
20/1/16 11:25,20/1/16 12:12,17.72,1,58.34
20/1/16 11:26,20/1/16 11:53,5.04,1,23.8
20/1/16 11:26,20/1/16 11:47,5.29,6,20.3
20/1/16 11:27,20/1/16 11:31,0.8,1,5.8
20/1/16 11:27,20/1/16 11:46,3.7,2,20.15
20/1/16 11:27,20/1/16 11:55,3.85,1,16.3
20/1/16 11:28,20/1/16 11:55,2.7,1,21.95
20/1/16 11:28,20/1/16 11:35,0.87,1,6.8
20/1/16 11:28,20/1/16 12:12,17.32,1,58.34
20/1/16 11:29,20/1/16 11:57,11.42,5,49.01
20/1/16 11:29,20/1/16 11:42,2.1,1,13.55
20/1/16 11:29,20/1/16 11:35,0.7,1,7.55
20/1/16 11:30,20/1/16 11:41,0.89,1,10.3
20/1/16 11:30,20/1/16 11:37,1.27,1,9.75
20/1/16 11:30,20/1/16 11:34,0.34,1,4.8
20/1/16 11:31,20/1/16 11:42,1.1,1,11.76
20/1/16 11:31,20/1/16 11:37,0.63,3,5.8
20/1/16 11:31,20/1/16 11:44,1.6,1,12.35
20/1/16 11:32,20/1/16 12:05,3.75,2,26.76
20/1/16 11:32,20/1/16 11:38,1.56,2,9.36
20/1/16 11:32,20/1/16 12:11,9.9,1,46.34
20/1/16 11:33,20/1/16 11:38,0.6,1,6.7
20/1/16 11:33,20/1/16 11:44,2.2,1,12.8
20/1/16 11:33,20/1/16 11:50,2.3,1,14.75
20/1/16 11:34,20/1/16 11:45,1,1,11.16
20/1/16 11:34,20/1/16 11:37,0.73,6,6.36
20/1/16 11:35,20/1/16 12:04,2.6,1,24.12
20/1/16 11:35,20/1/16 11:52,1.9,1,15.36
20/1/16 11:35,20/1/16 11:52,1.2,1,13.8
20/1/16 11:36,20/1/16 11:57,5.5,1,24.95
20/1/16 11:36,20/1/16 12:00,2.87,1,17.3
20/1/16 11:36,20/1/16 11:49,1.07,1,11.76
20/1/16 11:36,20/1/16 12:19,13.26,1,64.8
20/1/16 11:37,20/1/16 11:59,2,1,19
20/1/16 11:37,20/1/16 11:44,1.3,1,7.8
20/1/16 11:37,20/1/16 11:59,3,1,18.3
20/1/16 11:38,20/1/16 11:47,1.7,1,8.8
20/1/16 11:38,20/1/16 11:45,1.1,4,9.1
20/1/16 11:38,20/1/16 11:47,1.41,1,9.96
20/1/16 11:38,20/1/16 11:54,1.86,1,14.76
20/1/16 11:39,20/1/16 11:49,1.3,1,8.8
20/1/16 11:39,20/1/16 11:44,0.7,1,5.8
20/1/16 11:39,20/1/16 11:51,0.8,1,9.3
20/1/16 11:40,20/1/16 12:11,9.7,1,33.3
20/1/16 11:40,20/1/16 11:46,0.7,1,7.55
20/1/16 11:40,20/1/16 11:50,0.9,1,8.3
20/1/16 11:41,20/1/16 11:48,0.8,1,8.75
20/1/16 11:41,20/1/16 11:52,1.7,1,11.75
20/1/16 11:41,20/1/16 11:46,0.91,1,5.8
20/1/16 11:42,20/1/16 11:59,2.64,6,14.8
20/1/16 11:42,20/1/16 11:55,1.34,4,14.04
20/1/16 11:42,20/1/16 11:54,0.9,1,11.44
20/1/16 11:43,20/1/16 11:50,0.82,1,7.8
20/1/16 11:43,20/1/16 12:01,1.73,1,15.36
20/1/16 11:43,20/1/16 12:04,3.16,1,18.96
20/1/16 11:44,20/1/16 11:47,0.54,1,5.76
20/1/16 11:44,20/1/16 12:10,1.58,6,16.8
20/1/16 11:44,20/1/16 11:57,0.8,1,9.3
20/1/16 11:44,20/1/16 12:02,1.9,4,12.8
20/1/16 11:45,20/1/16 11:54,1.2,1,9.95
20/1/16 11:45,20/1/16 11:48,0.71,5,5.3
20/1/16 11:46,20/1/16 11:52,1.1,1,8.75
20/1/16 11:46,20/1/16 12:02,2.3,1,15.95
20/1/16 11:46,20/1/16 11:59,0.77,2,9.8
20/1/16 11:46,20/1/16 11:48,0.5,1,4.3
20/1/16 11:47,20/1/16 11:54,0.95,6,9.12
20/1/16 11:47,20/1/16 12:04,3.76,6,16.8
20/1/16 11:47,20/1/16 11:59,1.42,6,11.16
20/1/16 11:48,20/1/16 11:52,0.63,1,5.8
20/1/16 11:48,20/1/16 12:02,3.3,1,15.3
20/1/16 11:48,20/1/16 12:04,0.8,1,12.36
20/1/16 11:49,20/1/16 11:54,0.4,1,5.8
20/1/16 11:49,20/1/16 12:06,8.9,1,32.84
20/1/16 11:49,20/1/16 12:04,0.94,1,12.96
20/1/16 11:49,20/1/16 11:56,1.24,1,7.8
20/1/16 11:50,20/1/16 11:56,1.28,1,8.16
20/1/16 11:50,20/1/16 12:04,2.7,1,12.8
20/1/16 11:50,20/1/16 11:54,0.5,1,5.3
20/1/16 11:51,20/1/16 12:01,1.51,1,9.3
20/1/16 11:51,20/1/16 12:09,2.5,1,17.15
20/1/16 11:51,20/1/16 12:10,1.98,1,15.96
20/1/16 11:52,20/1/16 12:07,7.2,1,23.8
20/1/16 11:52,20/1/16 11:54,0.36,1,4.3
20/1/16 11:52,20/1/16 11:55,0.68,1,5.76
20/1/16 11:53,20/1/16 12:04,2.12,1,11.8
20/1/16 11:53,20/1/16 12:25,8.1,1,36.34
20/1/16 11:53,20/1/16 11:59,0.78,1,8.16
20/1/16 11:54,20/1/16 11:58,0.4,1,5.8
20/1/16 11:54,20/1/16 12:03,1.5,1,9.8
20/1/16 11:54,20/1/16 12:04,5.7,1,17.8
